fixture_id,fixture_url,player_id,player_name,position_id,team_id,opposition_id,tries,goals_made,goals_missed,drop_goals,tackles_made,carries,metres,kicks_in_gen_play,try_assists,forty_twentys,dummy_half_runs,tackle_busts_breaks,clean_line_breaks,offloads,tackles_missed,errors,pens_conceded,yellow_cards,red_cards,help_anytime,help_brace,help_hattrick
11116,https://www.superleague.co.uk/match-centre/report/43933,128,Nene Macdonald,3,St Helens,Bradford Bulls,0,0,0,0,4,3,49,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0
11116,https://www.superleague.co.uk/match-centre/report/43933,807,Kyle Feldt,2,St Helens,Bradford Bulls,1,0,0,0,17,10,77,0,0,0,0,2,1,3,1,1,2,0,0,1,0,0
11116,https://www.superleague.co.uk/match-centre/report/43933,343,Harry Robertson,14,St Helens,Bradford Bulls,0,0,0,0,15,10,85,2,0,0,0,1,0,1,1,2,0,0,0,0,0,0
11116,https://www.superleague.co.uk/match-centre/report/43933,129,Deon Cross,4,St Helens,Bradford Bulls,1,0,0,0,10,7,52,0,0,0,1,2,1,0,2,1,0,0,0,1,0,0
11116,https://www.superleague.co.uk/match-centre/report/43933,387,Lewis Murphy,5,St Helens,Bradford Bulls,0,0,0,0,0,14,143,0,0,0,1,8,2,0,0,1,0,0,0,0,0,0
11116,https://www.superleague.co.uk/match-centre/report/43933,806,Tristan Sailor,1,St Helens,Bradford Bulls,1,0,0,0,6,28,229,0,1,0,3,6,1,3,2,1,0,0,0,1,0,0
11116,https://www.superleague.co.uk/match-centre/report/43933,604,Jackson Hastings,7,St Helens,Bradford Bulls,0,3,2,0,11,14,50,21,2,0,0,2,0,0,3,0,0,0,0,0,0,0
11116,https://www.superleague.co.uk/match-centre/report/43933,911,David Klemmer,10,St Helens,Bradford Bulls,0,0,0,0,26,18,125,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0
11116,https://www.superleague.co.uk/match-centre/report/43933,81,Daryl Clark,9,St Helens,Bradford Bulls,0,0,0,0,29,12,107,0,1,0,10,6,0,2,4,0,0,0,0,0,0,0
11116,https://www.superleague.co.uk/match-centre/report/43933,84,Curtis Sironen,11,St Helens,Bradford Bulls,1,0,0,0,37,18,98,2,0,0,0,6,1,2,0,0,0,0,0,1,0,0
11116,https://www.superleague.co.uk/match-centre/report/43933,141,Shane Wright,12,St Helens,Bradford Bulls,1,0,0,0,38,13,70,0,0,0,0,2,1,0,3,0,1,0,0,1,0,0
11116,https://www.superleague.co.uk/match-centre/report/43933,142,Joe Shorrocks,13,St Helens,Bradford Bulls,0,0,0,0,29,19,77,0,0,0,0,0,0,1,2,0,2,1,0,0,0,0
11116,https://www.superleague.co.uk/match-centre/report/43933,345,Owen Dagnall,14,St Helens,Bradford Bulls,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11116,https://www.superleague.co.uk/match-centre/report/43933,358,George Whitby,6,St Helens,Bradford Bulls,0,0,0,0,26,8,28,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0
11116,https://www.superleague.co.uk/match-centre/report/43933,87,George Delaney,8,St Helens,Bradford Bulls,0,0,0,0,24,7,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11116,https://www.superleague.co.uk/match-centre/report/43933,305,Noah Stephens,16,St Helens,Bradford Bulls,0,0,0,0,15,16,94,0,0,0,0,5,0,2,1,0,0,0,0,0,0,0
11116,https://www.superleague.co.uk/match-centre/report/43933,912,Jacob Host,18,St Helens,Bradford Bulls,0,0,0,0,1,6,43,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11116,https://www.superleague.co.uk/match-centre/report/43933,77,Matt Whitley,18,St Helens,Bradford Bulls,0,0,0,0,7,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11117,https://www.superleague.co.uk/match-centre/report/43934,793,Zac Cini,1,Castleford Tigers,Leeds Rhinos,0,0,0,0,2,18,139,0,0,0,2,4,1,0,0,2,0,0,0,0,0,0
11117,https://www.superleague.co.uk/match-centre/report/43934,934,Mikaele Ravalawa,2,Castleford Tigers,Leeds Rhinos,1,0,0,0,4,19,190,0,0,0,0,6,3,0,1,1,1,0,0,1,0,0
11117,https://www.superleague.co.uk/match-centre/report/43934,4,Darnell McIntosh,3,Castleford Tigers,Leeds Rhinos,0,0,0,0,27,10,69,2,1,0,0,0,0,1,3,0,0,0,0,0,0,0
11117,https://www.superleague.co.uk/match-centre/report/43934,935,Krystian Mapapalangi,4,Castleford Tigers,Leeds Rhinos,0,0,0,0,6,19,141,0,0,0,0,4,1,2,1,2,0,0,0,0,0,0
11117,https://www.superleague.co.uk/match-centre/report/43934,147,Jason Qareqare,5,Castleford Tigers,Leeds Rhinos,0,0,0,0,2,22,178,0,0,0,0,1,2,0,1,2,0,0,0,0,0,0
11117,https://www.superleague.co.uk/match-centre/report/43934,936,Tom Weaver,6,Castleford Tigers,Leeds Rhinos,0,0,1,0,29,10,14,14,0,0,0,3,0,0,2,3,0,0,0,0,0,0
11117,https://www.superleague.co.uk/match-centre/report/43934,792,Daejarn Asi,7,Castleford Tigers,Leeds Rhinos,0,0,0,0,28,11,31,7,0,0,0,1,0,0,3,1,0,0,0,0,0,0
11117,https://www.superleague.co.uk/match-centre/report/43934,394,Renouf Atoni,8,Castleford Tigers,Leeds Rhinos,0,0,0,0,18,8,49,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11117,https://www.superleague.co.uk/match-centre/report/43934,434,Liam Hood,9,Castleford Tigers,Leeds Rhinos,0,0,0,0,34,4,14,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0
11117,https://www.superleague.co.uk/match-centre/report/43934,152,Joe Westerman,10,Castleford Tigers,Leeds Rhinos,0,0,0,0,25,10,61,0,0,0,0,4,0,1,3,1,0,0,0,0,0,0
11117,https://www.superleague.co.uk/match-centre/report/43934,10,Jordan Lane,11,Castleford Tigers,Leeds Rhinos,0,0,0,0,46,9,52,0,0,0,0,1,0,0,5,0,1,0,0,0,0,0
11117,https://www.superleague.co.uk/match-centre/report/43934,944,George Hirst,12,Castleford Tigers,Leeds Rhinos,0,0,0,0,49,12,64,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11117,https://www.superleague.co.uk/match-centre/report/43934,857,Joe Stimson,13,Castleford Tigers,Leeds Rhinos,0,0,0,0,43,11,65,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
11117,https://www.superleague.co.uk/match-centre/report/43934,140,Chris Atkin,15,Castleford Tigers,Leeds Rhinos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11117,https://www.superleague.co.uk/match-centre/report/43934,158,George Lawler,16,Castleford Tigers,Leeds Rhinos,0,0,0,0,41,6,46,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
11117,https://www.superleague.co.uk/match-centre/report/43934,157,Sam Hall,16,Castleford Tigers,Leeds Rhinos,0,0,0,0,20,5,29,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
11117,https://www.superleague.co.uk/match-centre/report/43934,7,Jack Ashworth,16,Castleford Tigers,Leeds Rhinos,0,0,0,0,18,2,23,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
11117,https://www.superleague.co.uk/match-centre/report/43934,55,Ashton Golding,17,Castleford Tigers,Leeds Rhinos,0,0,0,0,41,4,16,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0
11117,https://www.superleague.co.uk/match-centre/report/43934,125,Lachlan Miller,1,Leeds Rhinos,Castleford Tigers,0,0,0,0,10,25,215,6,1,0,2,8,0,5,2,0,1,0,0,0,0,0
11117,https://www.superleague.co.uk/match-centre/report/43934,22,Ryan Hall,2,Leeds Rhinos,Castleford Tigers,0,0,0,0,18,13,101,0,0,0,0,3,0,0,2,3,0,0,0,0,0,0
11117,https://www.superleague.co.uk/match-centre/report/43934,110,Harry Newman,3,Leeds Rhinos,Castleford Tigers,0,0,0,0,17,14,111,0,0,0,0,2,1,2,2,0,0,0,0,0,0,0
11117,https://www.superleague.co.uk/match-centre/report/43934,111,Ash Handley,4,Leeds Rhinos,Castleford Tigers,0,0,0,0,12,10,76,0,0,0,1,0,1,1,3,0,0,0,0,0,0,0
11117,https://www.superleague.co.uk/match-centre/report/43934,938,Maika Sivo,5,Leeds Rhinos,Castleford Tigers,3,0,0,0,3,19,121,0,0,0,1,3,3,1,0,2,0,0,0,1,1,1
11117,https://www.superleague.co.uk/match-centre/report/43934,60,Jake Connor,6,Leeds Rhinos,Castleford Tigers,0,3,1,0,19,9,21,30,0,0,0,0,0,1,3,0,1,0,0,0,0,0
11117,https://www.superleague.co.uk/match-centre/report/43934,801,Cooper Jenkins,8,Leeds Rhinos,Castleford Tigers,0,0,0,0,30,11,74,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
11117,https://www.superleague.co.uk/match-centre/report/43934,504,Danny Levi,9,Leeds Rhinos,Castleford Tigers,0,0,0,0,31,4,32,0,0,0,4,0,0,0,2,1,2,0,0,0,0,0
11117,https://www.superleague.co.uk/match-centre/report/43934,800,Keenan Palasia,10,Leeds Rhinos,Castleford Tigers,0,0,0,0,22,12,70,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0
11117,https://www.superleague.co.uk/match-centre/report/43934,134,Kallum Watkins,12,Leeds Rhinos,Castleford Tigers,0,0,0,0,39,15,112,1,1,0,0,0,0,5,2,0,1,0,0,0,0,0
11117,https://www.superleague.co.uk/match-centre/report/43934,122,Cameron Smith,13,Leeds Rhinos,Castleford Tigers,0,0,0,0,55,18,106,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0
11117,https://www.superleague.co.uk/match-centre/report/43934,143,Chris Hankinson,14,Leeds Rhinos,Castleford Tigers,0,0,0,0,13,11,70,2,1,0,0,1,0,1,0,1,1,0,0,0,0,0
11117,https://www.superleague.co.uk/match-centre/report/43934,862,George Brown,7,Leeds Rhinos,Castleford Tigers,1,0,0,0,26,9,60,4,0,0,0,3,0,0,1,1,0,0,0,1,0,0
11117,https://www.superleague.co.uk/match-centre/report/43934,253,Tom Holroyd,16,Leeds Rhinos,Castleford Tigers,0,0,0,0,22,14,71,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
11117,https://www.superleague.co.uk/match-centre/report/43934,939,Jeremiah Mata'utia,16,Leeds Rhinos,Castleford Tigers,0,0,0,0,8,5,38,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
11117,https://www.superleague.co.uk/match-centre/report/43934,121,Jarrod O'Connor,17,Leeds Rhinos,Castleford Tigers,0,0,0,0,39,10,76,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0
11117,https://www.superleague.co.uk/match-centre/report/43934,785,Ethan O'Neill,11,Leeds Rhinos,Castleford Tigers,0,0,0,0,33,8,42,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0
11117,https://www.superleague.co.uk/match-centre/report/43934,951,Jack Bird,18,Leeds Rhinos,Castleford Tigers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11118,https://www.superleague.co.uk/match-centre/report/43935,823,George Flanagan,1,Huddersfield Giants,Hull Kingston Rovers,1,1,0,0,3,7,57,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0
11118,https://www.superleague.co.uk/match-centre/report/43935,829,Taane Milne,3,Huddersfield Giants,Hull Kingston Rovers,0,0,0,0,6,20,138,2,0,0,3,1,0,5,3,2,1,0,0,0,0,0
11118,https://www.superleague.co.uk/match-centre/report/43935,816,Jacob Gagai,4,Huddersfield Giants,Hull Kingston Rovers,0,0,0,0,13,19,108,0,0,0,0,5,1,0,4,1,0,0,0,0,0,0
11118,https://www.superleague.co.uk/match-centre/report/43935,395,Tanguy Zenon,2,Huddersfield Giants,Hull Kingston Rovers,0,0,0,0,2,17,136,0,0,0,0,2,1,0,1,3,0,0,0,0,0,0
11118,https://www.superleague.co.uk/match-centre/report/43935,834,Connor Carr,5,Huddersfield Giants,Hull Kingston Rovers,0,0,0,0,3,13,71,0,0,0,0,4,0,0,1,5,0,0,0,0,0,0
11118,https://www.superleague.co.uk/match-centre/report/43935,237,Tuimoala Lolohea,6,Huddersfield Giants,Hull Kingston Rovers,0,0,0,0,18,11,44,11,1,0,1,3,0,1,4,0,0,0,0,0,0,0
11118,https://www.superleague.co.uk/match-centre/report/43935,61,Oliver Russell,7,Huddersfield Giants,Hull Kingston Rovers,0,0,0,0,10,13,68,9,0,0,0,2,0,2,2,1,1,0,0,0,0,0
11118,https://www.superleague.co.uk/match-centre/report/43935,905,Chris Patolo,8,Huddersfield Giants,Hull Kingston Rovers,0,0,0,0,17,9,54,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0
11118,https://www.superleague.co.uk/match-centre/report/43935,67,Fenton Rogers,16,Huddersfield Giants,Hull Kingston Rovers,0,0,0,0,29,5,40,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0
11118,https://www.superleague.co.uk/match-centre/report/43935,906,Asher O'Donnell,11,Huddersfield Giants,Hull Kingston Rovers,0,0,0,0,44,7,55,0,0,0,1,2,1,0,3,1,0,0,0,0,0,0
11118,https://www.superleague.co.uk/match-centre/report/43935,340,Jack Billington,12,Huddersfield Giants,Hull Kingston Rovers,0,0,0,0,26,9,58,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0
11118,https://www.superleague.co.uk/match-centre/report/43935,850,Tristan Powell,16,Huddersfield Giants,Hull Kingston Rovers,0,0,0,0,43,5,23,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
11118,https://www.superleague.co.uk/match-centre/report/43935,355,Kieran Rush,9,Huddersfield Giants,Hull Kingston Rovers,0,0,0,0,54,8,61,0,0,0,6,1,0,3,5,0,0,0,0,0,0,0
11118,https://www.superleague.co.uk/match-centre/report/43935,818,Thomas Burgess,10,Huddersfield Giants,Hull Kingston Rovers,0,0,0,0,28,6,51,0,0,0,0,2,0,0,2,1,1,0,0,0,0,0
11118,https://www.superleague.co.uk/match-centre/report/43935,33,George King,16,Huddersfield Giants,Hull Kingston Rovers,0,0,0,0,41,8,51,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0
11118,https://www.superleague.co.uk/match-centre/report/43935,536,Mathieu Cozza,16,Huddersfield Giants,Hull Kingston Rovers,0,0,0,0,26,6,43,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
11118,https://www.superleague.co.uk/match-centre/report/43935,65,Matty English,13,Huddersfield Giants,Hull Kingston Rovers,0,0,0,0,27,7,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11118,https://www.superleague.co.uk/match-centre/report/43935,838,Jacob Algar,18,Huddersfield Giants,Hull Kingston Rovers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11118,https://www.superleague.co.uk/match-centre/report/43935,153,Jack Broadbent,1,Hull Kingston Rovers,Huddersfield Giants,0,0,0,0,3,17,159,2,0,0,0,3,0,0,1,2,1,0,0,0,0,0
11118,https://www.superleague.co.uk/match-centre/report/43935,182,Tom Davies,2,Hull Kingston Rovers,Huddersfield Giants,2,0,0,0,7,26,188,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
11118,https://www.superleague.co.uk/match-centre/report/43935,36,Peta Hiku,3,Hull Kingston Rovers,Huddersfield Giants,0,0,0,0,18,16,130,0,1,0,0,2,1,3,6,0,0,0,0,0,0,0
11118,https://www.superleague.co.uk/match-centre/report/43935,21,Oliver Gildart,4,Hull Kingston Rovers,Huddersfield Giants,1,0,0,0,9,11,96,0,0,0,0,3,1,2,0,0,0,0,0,1,0,0
11118,https://www.superleague.co.uk/match-centre/report/43935,256,Joe Burgess,5,Hull Kingston Rovers,Huddersfield Giants,1,0,0,0,8,16,120,2,0,0,1,4,1,0,4,3,0,0,0,1,0,0
11118,https://www.superleague.co.uk/match-centre/report/43935,23,Tyrone May,6,Hull Kingston Rovers,Huddersfield Giants,0,0,0,0,26,16,46,6,4,0,0,2,1,1,5,0,0,0,0,0,0,0
11118,https://www.superleague.co.uk/match-centre/report/43935,24,Mikey Lewis,7,Hull Kingston Rovers,Huddersfield Giants,2,1,1,0,19,19,174,12,0,0,1,9,3,1,5,0,1,0,0,1,1,0
11118,https://www.superleague.co.uk/match-centre/report/43935,25,Sauaso Sue,8,Hull Kingston Rovers,Huddersfield Giants,0,0,0,0,26,7,33,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
11118,https://www.superleague.co.uk/match-centre/report/43935,34,Jez Litten,9,Hull Kingston Rovers,Huddersfield Giants,0,0,0,0,34,12,102,5,0,0,11,0,0,2,6,3,1,0,0,0,0,0
11118,https://www.superleague.co.uk/match-centre/report/43935,43,Tom Amone,16,Hull Kingston Rovers,Huddersfield Giants,0,0,0,0,17,14,104,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0
11118,https://www.superleague.co.uk/match-centre/report/43935,29,James Batchelor,11,Hull Kingston Rovers,Huddersfield Giants,0,0,0,0,42,10,60,1,0,0,0,2,0,0,3,1,2,0,0,0,0,0
11118,https://www.superleague.co.uk/match-centre/report/43935,35,Dean Hadley,10,Hull Kingston Rovers,Huddersfield Giants,0,0,0,0,52,9,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11118,https://www.superleague.co.uk/match-centre/report/43935,30,Elliot Minchella,13,Hull Kingston Rovers,Huddersfield Giants,0,0,0,0,13,4,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11118,https://www.superleague.co.uk/match-centre/report/43935,842,Noah Booth,14,Hull Kingston Rovers,Huddersfield Giants,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11118,https://www.superleague.co.uk/match-centre/report/43935,257,Sam Luckley,16,Hull Kingston Rovers,Huddersfield Giants,0,0,0,0,15,5,47,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
11118,https://www.superleague.co.uk/match-centre/report/43935,27,Jai Whitbread,16,Hull Kingston Rovers,Huddersfield Giants,0,0,0,0,24,11,81,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
11118,https://www.superleague.co.uk/match-centre/report/43935,897,Karl Lawton,12,Hull Kingston Rovers,Huddersfield Giants,0,0,0,0,14,4,18,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0
11118,https://www.superleague.co.uk/match-centre/report/43935,117,Rhyse Martin,18,Hull Kingston Rovers,Huddersfield Giants,0,3,1,0,23,9,62,0,0,0,1,2,0,2,0,1,0,0,0,0,0,0
11119,https://www.superleague.co.uk/match-centre/report/43936,243,Zach Eckersley,2,Wigan Warriors,York RLFC,0,0,0,0,5,16,110,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0
11119,https://www.superleague.co.uk/match-centre/report/43936,168,Adam Keighran,3,Wigan Warriors,York RLFC,1,3,1,0,19,8,66,0,0,0,0,2,1,0,8,3,2,0,0,1,0,0
11119,https://www.superleague.co.uk/match-centre/report/43936,173,Liam Farrell,4,Wigan Warriors,York RLFC,0,0,0,0,15,16,130,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
11119,https://www.superleague.co.uk/match-centre/report/43936,167,Liam Marshall,5,Wigan Warriors,York RLFC,2,0,0,0,3,22,156,0,0,0,0,4,1,0,0,0,0,0,0,1,1,0
11119,https://www.superleague.co.uk/match-centre/report/43936,272,Jack Farrimond,6,Wigan Warriors,York RLFC,0,0,0,0,21,8,34,6,1,0,0,2,0,1,10,0,0,0,0,0,0,0
11119,https://www.superleague.co.uk/match-centre/report/43936,169,Harry Smith,7,Wigan Warriors,York RLFC,0,0,0,1,16,5,9,20,0,0,0,0,0,3,1,1,0,0,0,0,0,0
11119,https://www.superleague.co.uk/match-centre/report/43936,311,Ethan Havard,8,Wigan Warriors,York RLFC,0,0,0,0,57,17,114,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0
11119,https://www.superleague.co.uk/match-centre/report/43936,178,Brad O'Neill,9,Wigan Warriors,York RLFC,0,0,0,0,56,3,13,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0
11119,https://www.superleague.co.uk/match-centre/report/43936,180,Luke Thompson,10,Wigan Warriors,York RLFC,0,0,0,0,37,12,78,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11119,https://www.superleague.co.uk/match-centre/report/43936,330,Sam Walters,11,Wigan Warriors,York RLFC,0,0,0,0,50,19,143,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0
11119,https://www.superleague.co.uk/match-centre/report/43936,271,Junior Nsemba,12,Wigan Warriors,York RLFC,0,0,0,0,24,18,119,0,0,0,0,7,1,4,3,0,0,0,0,0,0,0
11119,https://www.superleague.co.uk/match-centre/report/43936,176,Kaide Ellis,13,Wigan Warriors,York RLFC,0,0,0,0,41,14,80,2,0,0,0,1,0,2,1,0,0,0,0,0,0,0
11119,https://www.superleague.co.uk/match-centre/report/43936,949,Nathan Lowe,14,Wigan Warriors,York RLFC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11119,https://www.superleague.co.uk/match-centre/report/43936,863,Noah Hodkinson,1,Wigan Warriors,York RLFC,1,0,0,0,4,14,98,0,1,0,0,4,1,2,2,1,0,0,0,1,0,0
11119,https://www.superleague.co.uk/match-centre/report/43936,175,Patrick Mago,16,Wigan Warriors,York RLFC,0,0,0,0,19,9,63,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0
11119,https://www.superleague.co.uk/match-centre/report/43936,318,Sam Eseh,16,Wigan Warriors,York RLFC,0,0,0,0,6,6,50,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
11119,https://www.superleague.co.uk/match-centre/report/43936,866,Taylor Kerr,18,Wigan Warriors,York RLFC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11119,https://www.superleague.co.uk/match-centre/report/43936,136,Oliver Partington,18,Wigan Warriors,York RLFC,0,0,0,0,40,11,73,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0
11119,https://www.superleague.co.uk/match-centre/report/43936,889,Toa Mata'afa,1,York RLFC,Wigan Warriors,0,0,0,0,14,20,174,2,0,0,2,1,0,1,1,1,0,0,0,0,0,0
11119,https://www.superleague.co.uk/match-centre/report/43936,698,Ben Jones-Bishop,2,York RLFC,Wigan Warriors,0,0,0,0,3,16,139,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
11119,https://www.superleague.co.uk/match-centre/report/43936,146,Sam Wood,3,York RLFC,Wigan Warriors,0,0,0,0,22,12,79,0,0,0,1,2,0,0,4,0,1,0,0,0,0,0
11119,https://www.superleague.co.uk/match-centre/report/43936,890,Nikau Williams,4,York RLFC,Wigan Warriors,0,0,0,0,21,16,108,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
11119,https://www.superleague.co.uk/match-centre/report/43936,275,David Nofoaluma,5,York RLFC,Wigan Warriors,1,0,0,0,3,23,137,0,0,0,1,7,0,3,0,2,0,0,0,1,0,0
11119,https://www.superleague.co.uk/match-centre/report/43936,891,Scott Galeano,14,York RLFC,Wigan Warriors,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11119,https://www.superleague.co.uk/match-centre/report/43936,636,Ata Hingano,6,York RLFC,Wigan Warriors,1,0,0,0,19,15,111,6,0,0,1,5,0,0,4,1,2,1,0,1,0,0
11119,https://www.superleague.co.uk/match-centre/report/43936,159,Danny Richardson,7,York RLFC,Wigan Warriors,0,5,0,0,6,2,1,11,0,0,0,1,0,1,2,0,1,0,0,0,0,0
11119,https://www.superleague.co.uk/match-centre/report/43936,896,Jack Martin,16,York RLFC,Wigan Warriors,0,0,0,0,51,15,107,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
11119,https://www.superleague.co.uk/match-centre/report/43936,286,Paul McShane,9,York RLFC,Wigan Warriors,0,0,0,0,36,1,7,6,1,0,0,0,0,0,2,0,1,0,0,0,0,0
11119,https://www.superleague.co.uk/match-centre/report/43936,206,Paul Vaughan,10,York RLFC,Wigan Warriors,1,0,0,0,37,8,56,0,0,0,0,3,1,1,2,0,0,0,0,1,0,0
11119,https://www.superleague.co.uk/match-centre/report/43936,895,Jesse Dee,11,York RLFC,Wigan Warriors,0,0,0,0,33,10,55,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0
11119,https://www.superleague.co.uk/match-centre/report/43936,894,Oliver Field,18,York RLFC,Wigan Warriors,0,0,0,0,14,6,49,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
11119,https://www.superleague.co.uk/match-centre/report/43936,119,Justin Sangare,16,York RLFC,Wigan Warriors,0,0,0,0,9,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11119,https://www.superleague.co.uk/match-centre/report/43936,893,Xavier Va'a,8,York RLFC,Wigan Warriors,0,0,0,0,38,14,95,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0
11119,https://www.superleague.co.uk/match-centre/report/43936,233,Denive Balmforth,17,York RLFC,Wigan Warriors,0,0,0,0,24,3,38,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0
11119,https://www.superleague.co.uk/match-centre/report/43936,406,Josh Griffin,12,York RLFC,Wigan Warriors,0,0,0,0,29,9,41,2,1,0,0,3,0,1,1,0,0,0,0,0,0,0
11119,https://www.superleague.co.uk/match-centre/report/43936,952,Sam Cook,13,York RLFC,Wigan Warriors,0,0,0,0,60,8,41,0,1,0,0,1,1,0,3,0,3,0,0,0,0,0
11120,https://www.superleague.co.uk/match-centre/report/43937,806,Tristan Sailor,6,St Helens,Toulouse Olympique,0,0,0,0,3,23,176,0,2,0,2,5,1,3,2,4,0,0,0,0,0,0
11120,https://www.superleague.co.uk/match-centre/report/43937,76,Mark Percival,3,St Helens,Toulouse Olympique,0,0,0,0,15,15,118,0,0,0,0,4,0,0,2,0,1,0,0,0,0,0
11120,https://www.superleague.co.uk/match-centre/report/43937,129,Deon Cross,4,St Helens,Toulouse Olympique,1,0,0,0,12,17,115,0,1,0,1,6,2,0,2,2,1,0,0,1,0,0
11120,https://www.superleague.co.uk/match-centre/report/43937,387,Lewis Murphy,5,St Helens,Toulouse Olympique,2,0,0,0,4,12,152,0,0,0,2,4,2,3,2,3,0,0,0,1,1,0
11120,https://www.superleague.co.uk/match-centre/report/43937,358,George Whitby,15,St Helens,Toulouse Olympique,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11120,https://www.superleague.co.uk/match-centre/report/43937,604,Jackson Hastings,7,St Helens,Toulouse Olympique,0,5,2,0,5,23,97,19,1,0,1,3,0,0,5,0,0,0,0,0,0,0
11120,https://www.superleague.co.uk/match-centre/report/43937,87,George Delaney,8,St Helens,Toulouse Olympique,0,0,0,0,61,13,91,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0
11120,https://www.superleague.co.uk/match-centre/report/43937,911,David Klemmer,13,St Helens,Toulouse Olympique,1,0,0,0,36,12,91,0,0,0,0,1,0,1,0,1,2,0,0,1,0,0
11120,https://www.superleague.co.uk/match-centre/report/43937,322,Agnatius Paasi,10,St Helens,Toulouse Olympique,1,0,0,0,23,6,34,0,0,0,0,4,1,0,1,2,1,0,0,1,0,0
11120,https://www.superleague.co.uk/match-centre/report/43937,141,Shane Wright,12,St Helens,Toulouse Olympique,0,0,0,0,40,8,46,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
11120,https://www.superleague.co.uk/match-centre/report/43937,345,Owen Dagnall,2,St Helens,Toulouse Olympique,0,0,0,0,6,9,86,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0
11120,https://www.superleague.co.uk/match-centre/report/43937,343,Harry Robertson,1,St Helens,Toulouse Olympique,0,0,0,0,26,14,126,0,0,0,1,7,0,0,2,1,1,0,0,0,0,0
