competition_id,fixture_id,fixture_date,fixture_time,fixture_url,fixture_round,neutral_venue,weather_temp,weather_rainfall,weather_wind,weather_phenomena,home_team,away_team,home_odds,draw_odds,away_odds,ht_handicap_line,handicap_line,ht_total_points_line,total_points_line,home_ht_score,away_ht_score,home_ft_score,away_ft_score,home_agp_score,away_agp_score,first_scoring_play,team_scoring_first_try,team_scoring_last_try,first_tryscorer_name,last_tryscorer_name,help_home_ht_cover,help_away_ht_cover,help_home_cover,help_away_cover,help_ht_over,help_ht_under,help_over,help_under
2,10257,2020-10-13,,https://www.superleague.co.uk/match-centre/report/3376,16,1,11.4,0.0214,12.73,Possible Light Rain,Hull Kingston Rovers,Salford Red Devils,1.4,20.9,2.9,-3.5,-8.5,22.5,46.5,12,6,24,22,,,Home Try,Home,Away,Mikey Lewis,Ed Chamberlain,1,0,0,1,0,1,0,1
2,10259,2020-10-13,,https://www.superleague.co.uk/match-centre/report/3378,16,0,11.1,0.0008,11.38,Overcast,Warrington Wolves,Leeds Rhinos,1.01,32.65,15.85,-14.5,-30.5,24.5,50.5,8,6,32,6,,,Home Try,Home,Home,Toby King,Matty Ashton,0,1,0,1,0,1,0,1
2,10260,2020-10-15,,https://www.superleague.co.uk/match-centre/report/3380,16,1,9.8,0.0016,5.99,Partly Cloudy,St Helens,Wakefield Trinity,1.05,37.55,9.35,-10.5,-22.5,24.5,49.5,30,0,48,6,,,Home Try,Home,Home,James Roby,Kevin Naiqama,1,0,1,0,1,0,1,0
2,10261,2020-10-18,,https://www.superleague.co.uk/match-centre/report/3386,9,0,13.1,0.0,6.22,Mostly Cloudy,Hull FC,Castleford Tigers,1.45,21.85,2.8,-2.5,-6.5,22.5,45.5,24,0,48,6,,,Home Try,Home,Home,Ratu Naulago,Manu Ma'u,1,0,1,0,1,0,1,0
2,10262,2020-10-22,,https://www.superleague.co.uk/match-centre/report/3382,17,1,10.8,0.0024,9.34,Mostly Cloudy,Castleford Tigers,Hull Kingston Rovers,1.3,22.55,3.35,-3.5,-7.5,22.5,46.5,26,18,38,24,,,Home Try,Home,Home,Jacques O'Neill,Greg Eden,1,0,1,0,1,0,1,0
2,10263,2020-10-22,,https://www.superleague.co.uk/match-centre/report/3383,17,1,8.7,0.0002,6.24,Partly Cloudy,Huddersfield Giants,Wakefield Trinity,1.2,26.8,4.5,-6.5,-13.5,23.5,48.5,10,6,14,18,,,Away Try,Away,Away,Matty Ashurst,Tom Johnstone,0,1,0,1,0,1,0,1
2,10265,2020-10-23,,https://www.superleague.co.uk/match-centre/report/3385,17,0,8.7,0.0003,5.93,Partly Cloudy,St Helens,Leeds Rhinos,1.01,35.7,17.05,-14.5,-30.5,26.5,53.5,22,0,40,8,,,Home Try,Home,Home,Josh Simm,Aaron Smith,1,0,1,0,0,1,0,1
2,10264,2020-10-23,,https://www.superleague.co.uk/match-centre/report/3384,17,1,11.0,0.0006,8.34,Mostly Cloudy,Wigan Warriors,Salford Red Devils,1.2,26.05,4.35,-5.5,-12.5,22.5,46.5,30,6,58,12,,,Home Try,Home,Home,Sam Powell,Oliver Gildart,1,0,1,0,1,0,1,0
2,10266,2020-10-25,,https://www.superleague.co.uk/match-centre/report/3387,18,0,12.5,0.0003,13.1,Partly Cloudy,Wakefield Trinity,Hull Kingston Rovers,1.35,23.7,3.25,-3.5,-8.5,23.5,47.5,26,0,48,18,,,Home Try,Home,Home,Tony Gigot,Eddie Battye,1,0,1,0,1,0,1,0
2,10267,2020-10-26,,https://www.superleague.co.uk/match-centre/report/3396,18,0,9.3,0.0,13.42,Partly Cloudy,Leeds Rhinos,Castleford Tigers,1.3,26.15,3.45,-4.5,-10.5,22.5,46.5,12,12,28,24,,,Away Try,Away,Away,Liam Watts,Cheyse Blair,0,1,0,1,1,0,1,0
2,10268,2020-10-26,,https://www.superleague.co.uk/match-centre/rep...,18,1,10.0,0.0,14.63,Mostly Cloudy,Salford Red Devils,St Helens,2.0,24.45,1.85,0.5,1.5,22.5,46.5,6,10,12,10,,,Away Try,Away,Home,Josh Eaves,Krisnan Inu,0,1,1,0,0,1,0,1
2,10270,2020-10-29,,https://www.superleague.co.uk/match-centre/rep...,19,1,13.7,0.0012,13.38,Overcast,Hull Kingston Rovers,Hull FC,3.85,23.7,1.25,4.5,10.5,20.5,42.5,12,22,16,31,,,Away Try,Away,Home,Josh Bowden,Ben Crooks,0,1,0,1,1,0,1,0
2,10269,2020-10-29,,https://www.superleague.co.uk/match-centre/rep...,19,1,13.6,0.0021,13.42,Overcast,Leeds Rhinos,Wakefield Trinity,1.65,21.65,2.3,-1.5,-3.5,20.5,42.5,0,20,6,30,,,Away Try,Away,Away,Max Jowitt,Innes Senior,0,1,0,1,0,1,0,1
2,10272,2020-10-30,,https://www.superleague.co.uk/match-centre/report/3393,19,0,9.8,0.0,3.19,Overcast,St Helens,Wigan Warriors,1.45,21.8,2.85,-2.5,-6.5,20.5,41.5,6,4,6,18,,,Home Try,Home,Away,Lachlan Coote,Jackson Hastings,0,1,0,1,0,1,0,1
2,10271,2020-10-30,,https://www.superleague.co.uk/match-centre/report/3171,19,1,11.1,0.0002,3.89,Overcast,Warrington Wolves,Huddersfield Giants,1.3,24.0,3.7,-4.5,-10.5,22.5,46.5,8,6,19,12,,,Home Try,Home,Home,Daryl Clark,Anthony Gelling,0,1,0,1,0,1,0,1
2,10273,2020-11-01,,https://www.superleague.co.uk/match-centre/report/3395,11,0,13.1,0.0111,16.18,Possible Light Rain,Wakefield Trinity,Leeds Rhinos,1.95,19.9,1.9,0.5,1.5,19.5,39.5,12,14,18,20,,,Away Try,Away,Away,Ash Handley,Brad Dwyer,0,1,0,1,1,0,0,1
2,10274,2020-11-02,,https://www.superleague.co.uk/match-centre/report/3402,2,0,11.1,0.016,16.69,Possible Light Rain,Salford Red Devils,Catalans Dragons,2.5,21.4,1.55,1.5,4.5,20.5,42.5,6,18,42,24,,,Away Try,Away,Away,Paul Seguier,David Mead,0,1,1,0,1,0,1,0
2,10275,2020-11-06,,https://www.superleague.co.uk/match-centre/rep...,20,1,7.4,0.0,4.56,Mostly Cloudy,Wakefield Trinity,Salford Red Devils,2.25,22.7,1.65,0.5,2.5,23.5,48.5,4,22,20,28,,,Away Try,Away,Away,Krisnan Inu,Tyrone McCarthy,0,1,0,1,1,0,0,1
2,10276,2020-11-06,,https://www.superleague.co.uk/match-centre/rep...,20,1,6.3,0.0,3.96,Overcast,Wigan Warriors,Huddersfield Giants,1.15,31.1,5.8,-7.5,-15.5,22.5,46.5,6,6,19,6,,,Home Try,Home,Home,Sam Powell,Zak Hardaker,0,1,0,1,0,1,0,1
2,10277,2020-11-12,,https://www.superleague.co.uk/match-centre/rep...,ELIMINATOR GAME 1,0,10.3,0.0012,12.7,Overcast,Warrington Wolves,Hull FC,1.4,22.35,3.05,-3.5,-7.5,19.5,39.5,8,13,14,27,,,Away Try,Away,Away,Bureta Faraimo,Jake Connor,0,1,0,1,1,0,1,0
2,10278,2020-11-13,,https://www.superleague.co.uk/match-centre/rep...,ELIMINATOR GAME 2,1,8.1,0.0,8.18,Mostly Cloudy,Catalans Dragons,Leeds Rhinos,1.95,20.33,1.85,0.5,1.5,19.5,39.5,18,6,26,14,,,Home Try,Home,Away,Tom Davies,Konrad Hurrell,1,0,1,0,1,0,1,0
2,10279,2020-11-19,,https://www.superleague.co.uk/match-centre/rep...,SEMI-FINAL 1,0,5.7,0.0,6.23,Overcast,Wigan Warriors,Hull FC,1.3,22.85,3.6,-4.5,-9.5,19.5,39.5,13,2,29,2,,,Away Pen,Home,Home,Joe Burgess,Bevan French,1,0,1,0,0,1,0,1
2,10280,2020-11-20,,https://www.superleague.co.uk/match-centre/rep...,SEMI-FINAL 2,0,10.9,0.0008,8.76,Overcast,St Helens,Catalans Dragons,1.2,25.35,4.85,-5.5,-12.5,19.5,39.5,14,2,48,2,,,Away Pen,Home,Home,Lachlan Coote,Regan Grace,1,0,1,0,0,1,1,0
2,10281,2020-11-27,,https://www.superleague.co.uk/match-centre/rep...,GRAND FINAL,1,4.0,0.0,4.04,Mostly Cloudy,Wigan Warriors,St Helens,2.05,19.2,1.85,0.5,1.5,15.5,32.5,0,2,4,8,,,Away Pen,Home,Away,Jake Bibby,Jack Welsby,0,1,0,1,0,1,0,1
2,10283,2021-03-26,,https://www.superleague.co.uk/match-centre/report/3409,1,1,5.9,0.0016,12.8,Clear,Leigh Centurions,Wigan Warriors,4.15,23.8,1.25,4.5,10.5,20.5,42.5,18,8,18,20,,,Home Try,Home,Away,Liam Hood,Jake Bibby,1,0,1,0,1,0,0,1
2,10282,2021-03-26,,https://www.superleague.co.uk/match-centre/report/3408,1,1,6.9,0.0023,13.07,Partly Cloudy,St Helens,Salford Red Devils,1.15,24.8,5.3,-6.5,-14.5,20.5,41.5,13,0,29,6,,,Home Try,Home,Home,Tommy Makinson,Alex Walmsley,1,0,1,0,0,1,0,1
2,10285,2021-03-27,,https://www.superleague.co.uk/match-centre/report/3411,1,1,10.2,0.0,11.37,Overcast,Catalans Dragons,Hull Kingston Rovers,1.45,21.35,2.75,-2.5,-5.5,21.5,44.5,18,4,29,28,,,Home Try,Home,Away,Fouad Yaha,George King,1,0,0,1,1,0,1,0
2,10284,2021-03-27,,https://www.superleague.co.uk/match-centre/report/3410,1,1,8.9,0.0,12.92,Overcast,Wakefield Trinity,Leeds Rhinos,2.8,21.25,1.45,2.5,5.5,20.5,42.5,16,22,22,28,,,Away Try,Away,Away,Luke Briscoe,Jack Broadbent,0,1,0,1,1,0,1,0
2,10286,2021-03-28,,https://www.superleague.co.uk/match-centre/report/3413,1,1,12.8,0.0031,18.26,Overcast,Castleford Tigers,Warrington Wolves,2.55,21.05,1.5,1.5,4.5,21.5,43.5,14,4,21,12,,,Home Try,Home,Away,Oliver Holmes,Blake Austin,1,0,1,0,0,1,0,1
2,10287,2021-03-28,,https://www.superleague.co.uk/match-centre/report/3412,1,1,11.4,0.0052,18.12,Overcast,Hull FC,Huddersfield Giants,1.6,20.4,2.3,-0.5,-2.5,19.5,40.5,12,0,22,10,,,Home Try,Home,Away,Jake Connor,James Gavet,1,0,1,0,0,1,0,1
2,10292,2021-04-01,,https://www.superleague.co.uk/match-centre/report/3415,2,1,9.2,0.0,8.66,Clear,Hull Kingston Rovers,St Helens,8.05,31.65,1.05,9.5,20.5,23.5,47.5,0,10,0,25,,,Away Try,Away,Away,Regan Grace,Regan Grace,0,1,0,1,0,1,0,1
2,10291,2021-04-01,,https://www.superleague.co.uk/match-centre/report/3414,2,1,11.3,0.0,9.22,Clear,Wigan Warriors,Wakefield Trinity,1.25,26.35,4.15,-4.5,-10.5,21.5,44.5,6,6,34,6,,,Away Try,Away,Home,David Fifita,Jake Bibby,0,1,1,0,0,1,0,1
2,10294,2021-04-02,,https://www.superleague.co.uk/match-centre/report/3417,2,1,12.7,0.0,6.3,Clear,Leeds Rhinos,Castleford Tigers,2.35,20.7,1.65,1.5,3.5,21.5,44.5,4,12,10,18,,,Away Try,Away,Away,Oliver Holmes,Jordan Turner,0,1,0,1,0,1,0,1
2,10293,2021-04-02,,https://www.superleague.co.uk/match-centre/report/3416,2,1,9.0,0.0,5.85,Clear,Warrington Wolves,Leigh Centurions,1.15,28.65,5.45,-6.5,-14.5,22.5,46.5,22,0,44,12,,,Home Try,Home,Away,Tom Lineham,Ryan Brierley,1,0,1,0,0,1,1,0
2,10296,2021-04-03,,https://www.superleague.co.uk/match-centre/report/3419,2,1,11.8,0.0,4.97,Clear,Huddersfield Giants,Catalans Dragons,1.7,20.6,2.25,-0.5,-2.5,21.5,43.5,6,20,10,20,,,Away Try,Away,Home,Matt Whitley,Sam Wood,0,1,0,1,1,0,0,1
2,10295,2021-04-03,,https://www.superleague.co.uk/match-centre/report/3418,2,1,9.1,0.0,5.85,Clear,Salford Red Devils,Hull FC,3.8,24.65,1.3,4.5,10.5,22.5,45.5,0,14,4,35,,,Away Try,Away,Away,Andre Savelio,Cameron Scott,0,1,0,1,0,1,0,1
2,10297,2021-04-15,,https://www.superleague.co.uk/match-centre/report/3433,3,0,10.6,0.0,7.31,Partly Cloudy,Leeds Rhinos,Wigan Warriors,4.5,24.45,1.2,5.5,12.5,21.5,43.5,0,8,6,19,,,Away Try,Away,Away,Liam Farrell,Liam Farrell,0,1,0,1,0,1,0,1
2,10299,2021-04-16,,https://www.superleague.co.uk/match-centre/report/3434,3,0,12.7,0.0,6.27,Partly Cloudy,Castleford Tigers,Leigh Centurions,1.05,35.4,8.65,-10.5,-21.5,24.5,50.5,34,0,52,16,,,Home Try,Home,Away,Liam Watts,Ryan Brierley,1,0,1,0,1,0,1,0
2,10298,2021-04-16,,https://www.superleague.co.uk/match-centre/report/3436,3,0,8.3,0.0,8.0,Clear,Hull Kingston Rovers,Huddersfield Giants,3.25,23.75,1.35,3.5,8.5,23.5,48.5,18,4,25,24,,,Home Try,Home,Away,Ben Crooks,Darnell McIntosh,1,0,1,0,0,1,1,0
2,10300,2021-04-16,,https://www.superleague.co.uk/match-centre/report/3435,3,0,12.8,0.0,2.98,Mostly Cloudy,St Helens,Wakefield Trinity,1.05,35.0,11.1,-11.5,-24.5,23.5,48.5,0,0,34,6,,,Home Try,Home,Away,Kevin Naiqama,Jay Pitts,0,1,1,0,0,1,0,1
2,10301,2021-04-17,,https://www.superleague.co.uk/match-centre/report/3437,3,0,14.8,0.0,21.83,Mostly Cloudy,Catalans Dragons,Salford Red Devils,1.2,26.2,4.5,-5.5,-12.5,23.5,48.5,20,0,42,6,,,Home Try,Home,Home,Ben Garcia,Fouad Yaha,1,0,1,0,0,1,0,1
2,10302,2021-04-18,,https://www.superleague.co.uk/match-centre/report/3438,3,0,14.2,0.0,7.69,Partly Cloudy,Hull FC,Warrington Wolves,2.0,18.45,1.85,0.5,1.5,20.5,42.5,2,2,14,14,14,14,Home Pen,Home,Away,Jake Connor,Jake Mamo,1,0,1,0,0,1,0,1
2,10303,2021-04-22,,https://www.superleague.co.uk/match-centre/report/3440,4,0,15.1,0.0,4.61,Clear,Huddersfield Giants,St Helens,4.3,26.1,1.2,5.5,11.5,21.5,43.5,0,12,10,18,,,Away Try,Away,Home,Theo Fages,Jermaine McGillvary,0,1,1,0,0,1,0,1
2,10304,2021-04-22,,https://www.superleague.co.uk/match-centre/report/3439,4,0,17.4,0.0,5.07,Clear,Wigan Warriors,Castleford Tigers,1.5,21.8,2.7,-2.5,-5.5,20.5,41.5,12,8,22,12,,,Away Try,Away,Home,Derrell Olpherts,Sam Powell,1,0,1,0,0,1,0,1
2,10305,2021-04-23,,https://www.superleague.co.uk/match-centre/report/3442,4,0,13.2,0.0,8.49,Mostly Cloudy,Hull FC,Wakefield Trinity,1.1,31.0,6.0,-7.5,-16.5,22.5,45.5,8,6,20,14,,,Home Try,Home,Home,Andre Savelio,Carlos Tuimavave,0,1,0,1,0,1,0,1
2,10307,2021-04-23,,https://www.superleague.co.uk/match-centre/report/3443,4,0,13.4,0.0,9.8,Mostly Cloudy,Hull Kingston Rovers,Leeds Rhinos,2.65,22.25,1.5,2.5,5.5,22.5,46.5,16,6,26,6,,,Home Try,Home,Home,Ryan Hall,Kane Linnett,1,0,1,0,0,1,0,1
2,10306,2021-04-23,,https://www.superleague.co.uk/match-centre/report/3441,4,0,17.3,0.0,7.83,Overcast,Salford Red Devils,Leigh Centurions,1.35,23.3,3.35,-3.5,-8.5,22.5,46.5,6,8,34,8,,,Away Try,Away,Home,Matty Russell,Harvey Livett,0,1,1,0,0,1,0,1
2,10308,2021-04-24,,https://www.superleague.co.uk/match-centre/report/3444,4,0,18.9,0.0,16.75,Partly Cloudy,Catalans Dragons,Warrington Wolves,1.9,17.75,2.05,-0.5,-2.5,21.5,43.5,8,12,8,24,,,Home Pen,Home,Away,James Maloney,Gareth Widdop,0,1,0,1,0,1,0,1
2,10309,2021-04-29,,https://www.superleague.co.uk/match-centre/report/3445,5,0,7.8,0.019,7.45,Possible Light Rain,Wigan Warriors,Hull FC,1.4,21.85,3.1,-3.5,-7.5,19.5,40.5,10,8,16,14,,,Home Try,Home,Home,Jackson Hastings,Jake Bibby,0,1,0,1,0,1,0,1
2,10310,2021-04-30,,https://www.superleague.co.uk/match-centre/report/3447,5,0,10.2,0.0095,4.71,Mostly Cloudy,Leigh Centurions,St Helens,14.1,37.0,1.01,13.5,28.5,23.5,47.5,6,6,12,22,,,Away Try,Away,Away,Sione Mata'utia,Kevin Naiqama,1,0,1,0,0,1,0,1
2,10312,2021-04-30,,https://www.superleague.co.uk/match-centre/report/3448,5,0,10.0,0.0066,5.79,Mostly Cloudy,Salford Red Devils,Castleford Tigers,2.9,22.35,1.45,2.5,6.5,20.5,42.5,12,14,18,28,,,Away Try,Away,Home,Greg Eden,Tuimoala Lolohea,1,0,0,1,1,0,1,0
2,10311,2021-04-30,,https://www.superleague.co.uk/match-centre/report/3446,5,0,7.8,0.0219,6.23,Possible Light Rain,Wakefield Trinity,Catalans Dragons,2.95,22.2,1.4,2.5,6.5,21.5,43.5,12,20,18,38,,,Away Try,Away,Away,Tom Davies,Samisoni Langi,0,1,0,1,1,0,1,0
2,10313,2021-05-01,,https://www.superleague.co.uk/match-centre/report/3449,5,0,10.8,0.0045,4.28,Mostly Cloudy,Warrington Wolves,Hull Kingston Rovers,1.2,25.85,4.45,-5.5,-12.5,22.5,46.5,12,18,50,26,,,Away Try,Away,Home,Shaun Kenny-Dowall,Josh Charnley,0,1,1,0,1,0,1,0
2,10314,2021-05-02,,https://www.superleague.co.uk/match-centre/report/3450,5,0,10.7,0.0051,8.66,Mostly Cloudy,Huddersfield Giants,Leeds Rhinos,1.45,22.05,2.85,-2.5,-6.5,21.5,43.5,6,4,14,13,,,Away Try,Away,Away,Bodene Thompson,Ash Handley,0,1,0,1,0,1,0,1
2,10320,2021-05-14,,https://www.superleague.co.uk/match-centre/report/3452,6,0,12.5,0.0006,3.75,Overcast,Leeds Rhinos,Wakefield Trinity,1.3,24.5,3.55,-3.5,-8.5,20.5,42.5,6,10,13,13,15,13,Away Try,Away,Home,Liam Kay,Konrad Hurrell,0,1,0,1,0,1,0,1
2,10319,2021-05-17,,https://www.superleague.co.uk/match-centre/report/3453,6,0,11.6,0.0096,10.14,Possible Light Rain,Castleford Tigers,Hull Kingston Rovers,1.2,27.5,4.7,-5.5,-12.5,22.5,46.5,20,12,22,26,,,Home Try,Home,Away,James Clare,Jordan Abdull,1,0,0,1,1,0,1,0
2,10315,2021-05-17,,https://www.superleague.co.uk/match-centre/report/3499,6,0,11.0,0.028,7.13,Light Rain,Hull FC,Catalans Dragons,1.35,22.25,3.25,-3.5,-7.5,19.5,39.5,4,4,10,27,,,Away Pen,Home,Away,Mahe Fonua,Tom Davies,0,1,0,1,0,1,0,1
2,10318,2021-05-17,,https://www.superleague.co.uk/match-centre/report/3454,6,0,12.3,0.0003,10.49,Partly Cloudy,Leigh Centurions,Wigan Warriors,5.8,29.4,1.15,7.5,16.5,22.5,45.5,16,16,16,30,,,Home Try,Home,Away,Anthony Gelling,Jake Bibby,1,0,1,0,1,0,1,0
2,10317,2021-05-17,,https://www.superleague.co.uk/match-centre/report/3455,6,0,12.1,0.0002,10.81,Clear,St Helens,Salford Red Devils,1.1,32.4,7.75,-8.5,-18.5,21.5,44.5,6,0,28,0,,,Home Try,Home,Home,Alex Walmsley,Regan Grace,0,1,1,0,0,1,0,1
2,10316,2021-05-17,,https://www.superleague.co.uk/match-centre/report/3456,6,0,12.4,0.0003,10.88,Partly Cloudy,Warrington Wolves,Huddersfield Giants,1.3,23.4,3.65,-4.5,-9.5,19.5,40.5,0,20,20,26,,,Away Try,Away,Away,Lee Gaskell,Kenny Edwards,0,1,0,1,1,0,1,0
2,10323,2021-05-22,,https://www.superleague.co.uk/match-centre/report/3459,7,0,20.7,0.0,11.36,Mostly Cloudy,Catalans Dragons,St Helens,2.9,21.4,1.4,2.5,6.5,19.5,40.5,8,2,20,16,,,Home Pen,Home,Away,James Maloney,Regan Grace,1,0,1,0,0,1,0,1
2,10321,2021-05-22,,https://www.superleague.co.uk/match-centre/report/3457,7,0,9.1,0.0059,10.58,Possible Drizzle,Salford Red Devils,Wigan Warriors,4.15,24.65,1.25,5.5,11.5,19.5,39.5,14,10,16,17,,,Home Try,Home,Away,Harvey Livett,Brad Singleton,1,0,1,0,1,0,0,1
2,10322,2021-05-22,,https://www.superleague.co.uk/match-centre/report/3458,7,0,10.6,0.0042,12.61,Overcast,Warrington Wolves,Castleford Tigers,1.45,21.6,2.75,-3.5,-7.5,20.5,42.5,16,10,38,14,,,Away Try,Away,Away,Jacob Trueman,Jordan Turner,1,0,1,0,1,0,1,0
2,10326,2021-05-23,,https://www.superleague.co.uk/match-centre/report/3462,7,0,10.5,0.0146,16.75,Possible Light Rain,Leeds Rhinos,Hull FC,2.6,21.7,1.55,1.5,4.5,18.5,37.5,8,18,12,18,,,Home Try,Home,Home,Liam Sutcliffe,Tom Briscoe,0,1,0,1,1,0,0,1
2,10324,2021-05-23,,https://www.superleague.co.uk/match-centre/report/3461,7,0,12.1,0.0084,16.53,Possible Drizzle,Leigh Centurions,Huddersfield Giants,4.65,26.6,1.2,5.5,12.5,20.5,42.5,6,10,6,44,,,Home Try,Home,Away,Lewis Tierney,Michael Lawrence,1,0,0,1,0,1,1,0
2,10325,2021-05-23,,https://www.superleague.co.uk/match-centre/report/3460,7,0,12.4,0.0052,16.5,Possible Drizzle,Wakefield Trinity,Hull Kingston Rovers,2.1,21.3,1.8,0.5,1.5,21.5,43.5,16,0,28,12,,,Home Try,Home,Home,Liam Kay,Jacob Miller,1,0,1,0,0,1,0,1
2,10327,2021-05-27,,https://www.superleague.co.uk/match-centre/report/3463,8,0,18.9,0.0004,5.95,Mostly Cloudy,Salford Red Devils,Warrington Wolves,3.75,22.7,1.3,4.5,10.5,21.5,43.5,12,26,18,62,,,Away Try,Away,Away,Stefan Ratchford,Gareth Widdop,0,1,0,1,1,0,1,0
2,10329,2021-05-28,,https://www.superleague.co.uk/match-centre/report/3464,8,0,17.8,0.002,6.34,Overcast,Castleford Tigers,Leeds Rhinos,1.55,21.85,2.55,-1.5,-4.5,21.5,43.5,6,32,6,60,,,Home Try,Home,Away,Jordan Turner,Luke Gale,0,1,0,1,1,0,1,0
2,10328,2021-05-28,,https://www.superleague.co.uk/match-centre/report/3465,8,0,15.9,0.0019,4.36,Overcast,St Helens,Hull FC,1.3,23.2,3.45,-3.5,-8.5,18.5,38.5,22,4,34,16,,,Home Try,Home,Away,Jack Welsby,Mahe Fonua,1,0,1,0,1,0,1,0
2,10330,2021-05-29,,https://www.superleague.co.uk/match-centre/report/3466,8,0,25.7,0.0085,13.41,Mostly Cloudy,Catalans Dragons,Wigan Warriors,1.85,20.45,2.0,-0.5,-1.5,20.5,42.5,16,0,48,0,,,Home Try,Home,Home,Michael McIlorum,Matthieu Laguerre,1,0,1,0,0,1,1,0
2,10331,2021-05-30,,https://www.superleague.co.uk/match-centre/report/3468,8,0,16.5,0.0,7.81,Clear,Hull Kingston Rovers,Leigh Centurions,1.15,30.1,5.2,-6.5,-14.5,24.5,49.5,18,12,40,16,,,Home Try,Home,Home,Kane Linnett,Ryan Hall,0,1,1,0,1,0,1,0
2,10332,2021-05-30,,https://www.superleague.co.uk/match-centre/report/3467,8,0,20.2,0.0,6.59,Clear,Wakefield Trinity,Huddersfield Giants,2.9,22.2,1.4,2.5,6.5,23.5,48.5,30,0,38,12,,,Home Try,Home,Away,Liam Kay,Jake Wardle,1,0,1,0,1,0,1,0
2,10333,2021-06-06,,https://www.superleague.co.uk/match-centre/rep...,13,0,19.6,0.0004,5.53,Overcast,Wakefield Trinity,Leigh Centurions,1.1,31.0,7.1,-8.5,-18.5,25.5,52.5,12,8,30,20,,,Away Try,Away,Home,Joe Mellor,Mason Lino,0,1,0,1,0,1,0,1
2,10334,2021-06-10,,https://www.superleague.co.uk/match-centre/report/3469,9,0,23.2,0.0006,12.5,Mostly Cloudy,Castleford Tigers,Hull FC,2.65,21.35,1.5,1.5,4.5,23.5,48.5,6,12,12,30,,,Home Try,Home,Home,Jason Qaraqare,Oliver Holmes,0,1,0,1,0,1,0,1
2,10336,2021-06-11,,https://www.superleague.co.uk/match-centre/report/3471,9,0,21.0,0.0005,14.38,Overcast,Hull Kingston Rovers,Salford Red Devils,1.35,22.5,3.4,-4.5,-9.5,23.5,48.5,16,4,40,4,,,Away Try,Away,Home,Ken Sio,Kane Linnett,1,0,1,0,0,1,0,1
2,10335,2021-06-11,,https://www.superleague.co.uk/match-centre/report/3473,9,0,17.7,0.0007,9.24,Overcast,Warrington Wolves,Wakefield Trinity,1.2,29.45,4.5,-6.5,-14.5,25.5,51.5,14,6,38,18,,,Home Try,Home,Away,Gareth Widdop,Lee Kershaw,1,0,1,0,0,1,1,0
2,10337,2021-06-12,,https://www.superleague.co.uk/match-centre/report/3474,9,0,18.5,0.0,10.67,Clear,Leigh Centurions,Catalans Dragons,6.0,33.9,1.1,8.5,18.5,24.5,50.5,18,12,30,36,,,Home Try,Home,Home,Ben Reynolds,Ryan Brierley,1,0,1,0,1,0,1,0
2,10338,2021-06-16,,https://www.superleague.co.uk/match-centre/report/3475,10,0,24.4,0.0003,6.89,Partly Cloudy,Wakefield Trinity,Castleford Tigers,1.65,22.65,2.25,-0.5,-2.5,22.5,46.5,6,10,12,18,,,Away Try,Away,Home,George Griffin,Jacob Miller,0,1,0,1,0,1,0,1
2,10339,2021-06-17,,https://www.superleague.co.uk/match-centre/report/3476,10,0,17.5,0.0,10.55,Mostly Cloudy,St Helens,Warrington Wolves,1.4,24.05,3.1,-3.5,-7.5,21.5,44.5,2,6,2,6,,,Home Pen,Away,Away,Ben Currie,Ben Currie,0,1,0,1,0,1,0,1
2,10341,2021-06-18,,https://www.superleague.co.uk/match-centre/report/3477,10,0,13.3,0.012,8.8,Possible Light Rain,Huddersfield Giants,Salford Red Devils,1.25,24.75,4.05,-5.5,-12.5,22.5,45.5,2,8,8,9,,,Away Try,Away,Home,Andy Ackers,Joe Wardle,0,1,0,1,0,1,0,1
2,10340,2021-06-18,,https://www.superleague.co.uk/match-centre/report/3478,10,0,15.9,0.0024,5.81,Overcast,Wigan Warriors,Hull Kingston Rovers,1.2,28.25,4.9,-6.5,-14.5,22.5,46.5,0,6,8,18,,,Away Try,Away,Away,Ben Crooks,Adam Quinlan,0,1,0,1,0,1,0,1
2,10342,2021-06-19,,https://www.superleague.co.uk/match-centre/report/3479,10,0,20.2,0.0008,8.78,Mostly Cloudy,Leigh Centurions,Hull FC,4.75,28.55,1.2,6.5,14.5,22.5,46.5,6,34,22,64,,,Away Try,Away,Home,Jake Connor,Ryan Brierley,0,1,0,1,1,0,1,0
2,10345,2021-06-24,,https://www.superleague.co.uk/match-centre/report/3481,11,0,17.5,0.0005,10.84,Mostly Cloudy,Castleford Tigers,Catalans Dragons,3.2,22.85,1.35,3.5,8.5,22.5,46.5,0,8,6,16,,,Away Try,Away,Home,Fouad Yaha,Derrell Olpherts,0,1,0,1,0,1,0,1
2,10344,2021-06-24,,https://www.superleague.co.uk/match-centre/report/3482,11,0,17.3,0.0008,10.1,Mostly Cloudy,Wakefield Trinity,Wigan Warriors,2.15,20.9,1.75,0.5,2.5,21.5,44.5,12,0,14,6,,,Home Try,Home,Away,Ryan Hampshire,Umyla Hanley,1,0,1,0,0,1,0,1
2,10343,2021-06-24,,https://www.superleague.co.uk/match-centre/report/3483,11,0,17.0,0.0,7.92,Mostly Cloudy,Warrington Wolves,Leigh Centurions,1.1,30.75,5.9,-8.5,-17.5,25.5,51.5,14,0,44,18,,,Home Try,Home,Away,Blake Austin,Mark Ioane,1,0,1,0,0,1,1,0
