competition_id,fixture_id,fixture_date,fixture_time,fixture_url,fixture_round,neutral_venue,weather_temp,weather_rainfall,weather_wind,weather_phenomena,home_team,away_team,home_odds,draw_odds,away_odds,ht_handicap_line,handicap_line,ht_total_points_line,total_points_line,home_ht_score,away_ht_score,home_ft_score,away_ft_score,home_agp_score,away_agp_score,first_scoring_play,team_scoring_first_try,team_scoring_last_try,first_tryscorer_name,last_tryscorer_name,help_home_ht_cover,help_away_ht_cover,help_home_cover,help_away_cover,help_ht_over,help_ht_under,help_over,help_under
2,11201,2026-06-27,20:00:00,https://www.superleague.co.uk/match-centre/report/44018,16,0,25.1,0,1.34,scattered clouds,Bradford Bulls,St Helens,3.2,23.2,1.35,3.5,8.5,23.5,48.5,10,12,10,40,,,Away Pen,Home,Away,Phoenix Steinwede,Jack Welsby,1,0,0,1,0,1,1,0
2,11202,2026-06-28,15:00:00,https://www.superleague.co.uk/match-centre/report/44019,16,0,22.07,0,0.45,overcast clouds,Wakefield Trinity,Huddersfield Giants,1.1,38.4,8.1,-9.5,-20.5,26.5,54.5,16,12,29,23,,,Home Try,Home,Home,Tom Johnstone,Josh Rourke,0,1,0,1,1,0,0,1
2,11203,2026-07-04,12:00:00,https://www.superleague.co.uk/match-centre/report/44021,17,1,19.9,0,3.58,overcast clouds,Huddersfield Giants,York RLFC,1.65,20.4,2.3,-1.5,-3.5,24.5,50.5,6,14,24,36,,,Away Try,Away,Home,Jonathan Bennison,George Flanagan,0,1,0,1,0,1,1,0
2,11204,2026-07-04,15:00:00,https://www.superleague.co.uk/match-centre/report/44022,17,1,20.4,0,4.02,overcast clouds,Hull Kingston Rovers,Hull FC,1.25,26.95,4.05,-5.5,-12.5,25.5,51.5,12,4,26,12,,,Home Try,Home,Home,Mikey Lewis,Tyrone May,1,0,1,0,0,1,0,1
2,11205,2026-07-04,17:00:00,https://www.superleague.co.uk/match-centre/report/44023,17,1,20.67,0,3.58,overcast clouds,Leigh Leopards,Warrington Wolves,1.4,22.5,2.95,-3.5,-7.5,22.5,46.5,14,0,24,6,,,Home Try,Home,Away,Tesi Niu,Marc Sneyd,1,0,1,0,0,1,0,1
2,11206,2026-07-04,21:00:00,https://www.superleague.co.uk/match-centre/report/44020,17,1,30.82,0,3.57,clear sky,Catalans Dragons,Toulouse Olympique,1.25,25.95,4,-5.5,-12.5,24.5,50.5,12,32,18,60,,,Away Try,Away,Away,Luke Polselli,Luke Polselli,0,1,0,1,1,0,1,0
2,11207,2026-07-05,12:00:00,https://www.superleague.co.uk/match-centre/report/44024,17,1,17.95,0,3.58,overcast clouds,Wakefield Trinity,Castleford Tigers,1.25,26.15,4.25,-5.5,-12.5,22.5,46.5,20,0,48,6,,,Home Try,Home,Away,Cameron Scott,Jason Qareqare,1,0,1,0,0,1,1,0
2,11208,2026-07-05,15:00:00,https://www.superleague.co.uk/match-centre/report/44025,17,1,20.35,0,1.79,overcast clouds,Leeds Rhinos,Bradford Bulls,1.05,41.55,10.8,-13.5,-27.5,27.5,56.5,30,4,50,16,,,Home Try,Home,Home,Brodie Croft,Ash Handley,1,0,1,0,1,0,1,0
2,11209,2026-07-05,17:00:00,https://www.superleague.co.uk/match-centre/report/44026,17,1,20.35,0,2.24,overcast clouds,Wigan Warriors,St Helens,1.5,19.5,2.65,-2.5,-5.5,19.5,40.5,6,8,16,14,,,Away Pen,Home,Away,Adam Keighran,Jack Welsby,0,1,0,1,0,1,0,1
2,11210,2026-07-09,20:00:00,https://www.superleague.co.uk/match-centre/report/44027,18,0,28.13,0,2.15,clear sky,York RLFC,Hull FC,2.35,21.9,1.6,1.5,3.5,25.5,51.5,8,16,20,16,,,Away Try,Away,Away,David Nofoaluma,Nikau Williams,0,1,1,0,0,1,0,1
2,11211,2026-07-10,20:00:00,https://www.superleague.co.uk/match-centre/report/44028,18,0,31.89,0,2.24,few clouds,Wigan Warriors,Warrington Wolves,1.45,21.85,3,-8.5,-17.5,22.5,46.5,6,12,30,18,,,Away Try,Away,Home,Albert Hopoate,Austin Daniel,0,1,0,1,0,1,1,0
2,11212,2026-07-10,20:00:00,https://www.superleague.co.uk/match-centre/report/44029,18,0,29.84,0,2.24,scattered clouds,Huddersfield Giants,Bradford Bulls,2,21.1,1.85,-0.5,0.5,24.5,50.5,8,14,14,30,,,Away Try,Away,Away,Ryan Sutton,Waqa Blake,0,1,0,1,0,1,0,1
2,11213,2026-07-11,15:00:00,https://www.superleague.co.uk/match-centre/report/44030,18,0,28.72,0,1.79,overcast clouds,Leigh Leopards,Castleford Tigers,1.05,38.5,8.4,-9.5,-20.5,25.5,52.5,12,12,24,18,,,Home Try,Home,Away,Lachlan Lam,Phoenix Laulu-Togaga'e,0,1,0,1,0,1,0,1
2,11214,2026-07-11,17:00:00,https://www.superleague.co.uk/match-centre/report/44031,18,0,20.56,0,2.68,scattered clouds,Hull Kingston Rovers,Wakefield Trinity,1.25,25.15,4,-4.5,-10.5,23.5,48.5,6,6,6,20,,,Away Try,Away,Away,Harvey Smith,Caius Faatili,0,1,0,1,0,1,0,1
2,11215,2026-07-11,21:00:00,https://www.superleague.co.uk/match-centre/report/44032,18,0,27.77,0,2.35,few clouds,Catalans Dragons,Leeds Rhinos,5.25,28.7,1.15,6.5,14.5,24.5,50.5,0,16,6,28,,,Away Try,Away,Home,Harry Newman,Ugo Tison,0,1,0,1,0,1,0,1
2,11216,2026-07-12,15:00:00,https://www.superleague.co.uk/match-centre/report/44033,18,0,27.17,0,4.02,clear sky,St Helens,Toulouse Olympique,1.2,28.2,4.85,-7.5,-15.5,25.5,52.5,0,20,0,46,,,Away Try,Away,Away,Mathieu Jussaume,Benjamin Laguerre,0,1,0,1,0,1,0,1
2,11217,2026-07-16,20:00:00,https://www.superleague.co.uk/match-centre/report/44034,19,0,26.45,0,2.68,clear sky,Bradford Bulls,Wakefield Trinity,4.35,24.9,1.2,5.5,11.5,22.5,46.5,6,10,12,26,,,Away Try,Away,Away,Tom Johnstone,Harvey Smith,1,0,0,1,0,1,0,1
2,11218,2026-07-17,20:00:00,https://www.superleague.co.uk/match-centre/report/44035,19,0,22.88,0,1.79,clear sky,St Helens,Catalans Dragons,1.6,20.45,2.35,-1.5,-3.5,22.5,46.5,6,12,34,18,,,Away Try,Away,Home,Charlie Staines,Harry Robertson,0,1,1,0,0,1,1,0
2,11219,2026-07-17,20:00:00,https://www.superleague.co.uk/match-centre/report/44036,19,0,19.58,0,1.34,few clouds,Huddersfield Giants,Wigan Warriors,9.65,40.2,1.05,11.5,23.5,25.5,51.5,4,10,10,24,,,Home Try,Home,Away,Taane Milne,Zach Eckersley,1,0,1,0,0,1,0,1
2,11220,2026-07-18,15:00:00,https://www.superleague.co.uk/match-centre/report/44037,19,0,21.68,0,0.89,overcast clouds,Warrington Wolves,Hull Kingston Rovers,2.7,20.8,1.5,1.5,4.5,22.5,45.5,22,0,34,12,,,Home Try,Home,Away,Lachlan Webster,James Batchelor,1,0,1,0,0,1,1,0
2,11221,2026-07-18,17:00:00,https://www.superleague.co.uk/match-centre/report/44038,19,0,19.45,0,2.68,overcast clouds,Hull FC,Leigh Leopards,2.95,21.3,1.45,3.5,7.5,20.5,42.5,0,28,22,32,,,Away Try,Away,Home,Josh Charnley,Harvey Barron,0,1,0,1,1,0,1,0
2,11222,2026-07-18,21:00:00,https://www.superleague.co.uk/match-centre/report/44039,19,0,29.34,0,3.14,scattered clouds,Toulouse Olympique,York RLFC,1.3,26.4,3.8,-5.5,-11.5,25.5,52.5,28,0,30,22,,,Home Pen,Home,Away,Jake Shorrocks,Tom Inman,1,0,0,1,1,0,0,1
2,11223,2026-07-19,15:00:00,https://www.superleague.co.uk/match-centre/report/44040,19,0,20.87,0,2.24,few clouds,Castleford Tigers,Leeds Rhinos,7.85,40.05,1.1,9.5,19.5,26.5,54.5,16,20,36,34,,,Away Try,Away,Away,James McDonnell,Brodie Croft,1,0,1,0,1,0,1,0
2,11224,2026-07-23,20:00:00,https://www.superleague.co.uk/match-centre/report/44041,20,0,20.57,0,1.79,overcast clouds,Hull FC,Hull Kingston Rovers,2.95,27.05,1.4,2.5,6.5,20.5,41.5,12,12,20,34,,,Home Try,Home,Away,Joe Batchelor,Jordan Dezaria,1,0,0,1,1,0,1,0
2,11225,2026-07-24,20:00:00,https://www.superleague.co.uk/match-centre/report/44042,20,0,18.72,0,3.13,few clouds,Wigan Warriors,St Helens,1.05,39.4,9.25,-9.5,-20.5,21.5,43.5,18,12,38,16,,,Away Try,Away,Away,Jack Welsby,Lewis Murphy,0,1,1,0,1,0,1,0
2,11226,2026-07-24,20:00:00,https://www.superleague.co.uk/match-centre/report/44043,20,0,19.96,0,0.45,clear sky,Wakefield Trinity,Castleford Tigers,1.1,32.15,6.6,-7.5,-16.5,23.5,48.5,18,10,52,14,,,Home Try,Home,Away,Matty Storton,Jason Qareqare,1,0,1,0,1,0,1,0
2,11227,2026-07-25,15:00:00,https://www.superleague.co.uk/match-centre/report/44044,20,0,19.74,0,9.73,broken clouds,York RLFC,Huddersfield Giants,1.45,24.65,2.9,-2.5,-6.5,24.5,50.5,6,6,22,24,,,Away Try,Away,Away,David Nofoaluma,Tom Inman,0,1,0,1,0,1,0,1
2,11228,2026-07-25,17:00:00,https://www.superleague.co.uk/match-centre/report/44045,20,0,17.43,0,3.13,overcast clouds,Leigh Leopards,Warrington Wolves,1.45,21.15,2.85,-2.5,-6.5,20.5,42.5,16,6,28,12,,,Home Try,Home,Away,David Armstrong,Albert Hopoate,1,0,1,0,1,0,0,1
2,11229,2026-07-25,21:00:00,https://www.superleague.co.uk/match-centre/report/44046,20,0,21.01,1,6.48,light rain,Toulouse Olympique,Catalans Dragons,1.65,20.65,2.3,-1.5,-3.5,20.5,42.5,2,12,16,18,,,Home Pen,Away,Home,Tommy Makinson,Joe Cator,0,1,0,1,0,1,0,1
2,11230,2026-07-26,15:00:00,https://www.superleague.co.uk/match-centre/report/44047,20,0,20.52,0,1.34,scattered clouds,Leeds Rhinos,Bradford Bulls,1.01,47.3,14.25,-13.5,-28.5,27.5,56.5,18,6,42,12,,,Away Try,Away,Home,Guy Armitage,Kallum Watkins,0,1,1,0,0,1,0,1
2,11231,2026-07-30,20:00:00,https://www.superleague.co.uk/match-centre/report/44048,21,0,18.5,0,3.58,clear sky,Huddersfield Giants,Hull FC,2.4,20.3,1.6,1.5,4.5,21.5,44.5,6,10,22,16,,,Home Try,Home,Home,Chris Patolo,George Flanagan,0,1,1,0,0,1,0,1
2,11232,2026-07-31,20:00:00,https://www.superleague.co.uk/match-centre/report/44049,21,0,18.78,0,1.34,clear sky,Leigh Leopards,Wigan Warriors,2.75,22.6,1.45,2.5,6.5,21.5,44.5,8,6,8,20,,,Home Pen,Home,Away,Innes Senior,Noah Hodkinson,1,0,0,1,0,1,0,1
